id,year,downloads,title,author,lang,subject
36923,1899,659,"Pawnee Hero Stories and Folk-Tales With notes on the origin, customs and character of the Pawnee people","Grinnell, George Bird",en,hist
37988,1837,659,"The Ladies' Guide to True Politeness and Perfect Manners or, Miss Leslie's Behaviour Book","Leslie, Eliza",en,phil
38173,1923,659,The American Indian as Slaveholder and Seccessionist An Omitted Chapter in the Diplomatic History of the Southern Confed,"Abel, Annie Heloise",en,hist
40931,1896,659,The Early History of the Scottish Union Question Bi-Centenary Edition,"Omond, George W. T. (George William Thomson)",en,hist
43084,1878,659,"A Widow's Tale, and Other Stories","Oliphant, Mrs. (Margaret)",en,lit
44180,1861,659,Poésies Complètes - Tome 1,"Gautier, Théophile",fr,lit
45504,1899,659,Where Art Begins,"Nisbet, Hume",en,arts
46280,1847,659,"James's Account of S. H. Long's Expedition, 1819-1820, part 3","James, Edwin",en,hist
48207,1868,659,Lays and Legends of the English Lake Country With Copious Notes,"White, John Pagen",en,lit
48836,1988,659,Across the Reef: The Marine Assault of Tarawa,"Alexander, Joseph H.",en,hist
49361,1910,659,Mam'selle Jo,"Comstock, Harriet T. (Harriet Theresa)",en,lit
4937,1662,659,"Hudibras, in Three Parts, Written in the Time of the Late Wars","Butler, Samuel",en,lit
49795,1914,659,The Master; a Novel,"Zangwill, Israel",en,lit
51639,1934,659,Implement sheds,"Ekblaw, K. J. T. (Karl John Theodore)",en,arts
5166,1637,659,The Poetaster,"Jonson, Ben",en,lit
5761,1871,659,"Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 2","Burton, Richard Francis, Sir",en,hist
69099,1899,659,The book of Edinburgh anecdote,"Watt, Francis",en,hist
71456,1878,659,"The literature of kissing : $b gleaned from history, poetry, fiction, and anecdote","Bombaugh, Charles C. (Charles Carroll)",en,lit
7499,1908,659,"Through Five Republics on Horseback, Being an Account of Many Wanderings in South America","Ray, George Whitfield",en,hist
760,1922,659,Enoch Soames: A Memory of the Eighteen-Nineties,"Beerbohm, Max, Sir",en,lit
7775,1829,659,Memoirs of the Life of the Rt. Hon. Richard Brinsley Sheridan - Volume 02,"Moore, Thomas",en,lit
8108,1874,659,Literary and Social Essays,"Curtis, George William",en,lit
8945,1865,659,"The Life of Cicero, Volume One","Trollope, Anthony",en,hist
9175,-15,659,"The Art of Poetry: an Epistle to the Pisos Q. Horatii Flacci Epistola Ad Pisones, De Arte Poetica.",Horace,en,lit
980,1919,659,Alice Adams,"Tarkington, Booth",en,lit
9976,1852,659,Hernani,"Hugo, Victor",fr,lit
13351,1864,658,"The Life of Thomas, Lord Cochrane, Tenth Earl of Dundonald, Vol. I","Dundonald, Thomas Barnes Cochrane, Earl of",en,hist
1375,1906,658,New Chronicles of Rebecca,"Wiggin, Kate Douglas Smith",en,lit
14717,1921,658,Twelve Men,"Dreiser, Theodore",en,lit
1479,1902,658,A Vanished Arcadia: Being Some Account of the Jesuits in Paraguay 1607-1767,"Cunninghame Graham, R. B. (Robert Bontine)",en,hist
17407,1655,658,"A Journal of the Swedish Embassy in the Years 1653 and 1654, Vol II.","Whitelocke, Bulstrode",en,hist
18165,1900,658,Russian Rambles,"Hapgood, Isabel Florence",en,hist
1967,1849,658,The Brotherhood of Consolation,"Balzac, Honoré de",en,lit
2008,1874,658,"Mazelli, and Other Poems","Sands, George W.",en,lit
20722,1881,658,A Little Girl in Old Salem,"Douglas, Amanda M.",en,lit
21452,1864,658,Ernest Bracebridge: School Days,"Kingston, William Henry Giles",en,lit
25733,1796,658,Tam O'Shanter,"Burns, Robert",en,lit
26942,1906,658,The Beautiful: An Introduction to Psychological Aesthetics,"Lee, Vernon",en,phil
27929,1910,658,The Lady of Loyalty House: A Novel,"McCarthy, Justin H. (Justin Huntly)",en,lit
28569,1904,658,Makers of Many Things,"Tappan, Eva March",en,lit
28612,1866,658,"A New Illustrated Edition of J. S. Rarey's Art of Taming Horses With the Substance of the Lectures at the Round House, a","Rarey, J. S. (John Solomon)",en,sci
30059,1893,658,"The Wings of the Dove, Volume II","James, Henry",en,lit
3019,1923,658,"Pointed roofs : $b Pilgrimage, Volume 1","Richardson, Dorothy M. (Dorothy Miller)",en,lit
3103,1879,658,A Little Journey in the World,"Warner, Charles Dudley",en,lit
35419,1912,658,Wood and Forest,"Noyes, William",en,sci
40305,1924,658,Problems of the Pacific,"Fox, Frank",en,hist
42303,1893,658,"The Expositor's Bible: The Acts of the Apostles, Vol. 2","Stokes, George Thomas",en,phil
43114,1904,658,The Gold Kloof,"Bryden, H. A. (Henry Anderson)",en,lit
44437,1907,658,"The War with Mexico, Volume 1 (of 2)","Smith, Justin Harvey",en,hist
46934,1916,658,Flower Children: The Little Cousins of the Field and Garden,"Gordon, Elizabeth",en,lit
47317,1864,658,"Letters and Literary Memorials of Samuel J. Tilden, v. 2","Tilden, Samuel J. (Samuel Jones)",en,hist
48108,1920,658,Insurgent Mexico,"Reed, John",en,hist
49609,1915,658,"The Collected Works in Verse and Prose of William Butler Yeats, Vol. 2 (of 8) The King's Threshold. On Baile's Strand. D","Yeats, W. B. (William Butler)",en,lit
50381,1960,658,Colter's Hell and Jackson's Hole The Fur Trappers' Exploration of the Yellowstone and Grand Teton Park Region,"Mattes, Merrill J.",en,hist
52413,1845,658,The Black Death in the Fourteenth Century,"Hecker, J. F. C. (Justus Friedrich Carl)",en,sci
53621,1917,658,The Complete Poems of Francis Ledwidge with Introductions by Lord Dunsany,"Ledwidge, Francis",en,lit
54533,1931,658,The Cruise of the Dream Ship,"Stock, Ralph",en,hist
56176,1874,658,Guild Court: A London Story,"MacDonald, George",en,lit
56209,1936,658,"Gettysburg National Military Park, Pennsylvania","Tilberg, Frederick",en,hist
57914,1938,658,The Romance of Wills and Testaments,"Vine Hall, Edgar",en,hist
58222,1909,658,The Destinies of the Stars,"Arrhenius, Svante",en,sci
58383,1865,658,Index of the Project Gutenberg Works of Anthony Trollope,"Trollope, Anthony",en,lit
59092,1948,658,The Story of Man In Yellowstone,"Beal, Merrill D.",en,hist
59634,1927,658,Coronation Rites,"Woolley, Reginald Maxwell",en,phil
60786,1844,658,"History of Greece, Volume 12 (of 12)","Grote, George",en,hist
63132,1941,658,"The Problem of the Rupee, Its Origin and Its Solution","Ambedkar, B. R. (Bhimrao Ramji)",en,social
70725,1908,658,The Republic of Costa Rica,"Niederlein, Gustavo",en,hist
72036,1917,658,Les trente-six situations dramatiques,"Polti, Georges",fr,lit
72255,1885,658,The influence of Greek ideas and usages upon the Christian church,"Hatch, Edwin",en,phil
749,725,658,Barlaam and Ioasaph,"John of Damascus, Saint",en,lit
77803,1875,658,Matabele land and the Victoria Falls,"Oates, Frank",en,hist
9078,1855,658,Sanders' Union Fourth Reader Embracing a Full Exposition of the Principles of Rhetorical Reading; with Numerous Exercise,"Sanders, Charles W. (Charles Walton)",en,lit
10030,1896,657,"The Life of Hon. William F. Cody, Known as Buffalo Bill, the Famous Hunter, Scout and Guide An Autobiography",Buffalo Bill,en,hist
10361,1897,657,The Creative Process in the Individual,"Troward, T. (Thomas)",en,phil
14392,1919,657,"George Du Maurier, the Satirist of the Victorians","Wood, T. Martin",en,arts
15141,1922,657,"Beethoven, a character study; together with Wagner's indebtedness to Beethoven","Fischer, George Alexander",en,arts
16801,1920,657,Horace and His Influence,"Showerman, Grant",en,lit
17567,1921,657,The Way of the Wild,"St. Mars, F.",en,sci
17786,1930,657,Mga Dakilang Pilipino; o ang kaibigan ng mga nagaaral,"Sevilla, Jose N.",tl,hist
1828,1821,657,"Chronicles of the Canongate, 1st Series","Scott, Walter",en,lit
18394,1898,657,Cheerfulness as a Life Power,"Marden, Orison Swett",en,phil
20500,1895,657,A Short History of Greek Philosophy,"Marshall, J. (John)",en,phil
20560,1904,657,Letters to His Friends,"Robinson, Forbes",en,phil
24362,1859,657,"The History of Tasmania, Volume I","West, John",en,hist
28040,1886,657,Robin Tremayne A Story of the Marian Persecution,"Holt, Emily Sarah",en,lit
2886,1886,657,Tales of the Argonauts,"Harte, Bret",en,lit
28898,1887,657,The Historical Novels of Georg Ebers A Linked Index to the Project Gutenberg Editions,"Ebers, Georg",en,lit
29097,1906,657,Eine Schwierigkeit der Psychoanalyse,"Freud, Sigmund",de,phil
30209,1900,657,"Bible Romances, First Series","Foote, G. W. (George William)",en,phil
31691,1914,657,"The Bacillus of Long Life A Manual of the Preparation and Souring of Milk for Dietary Purposes, Together with an Histori","Douglas, Loudon M.",en,sci
33095,1909,657,The Spanish Pioneers,"Lummis, Charles Fletcher",en,hist
34257,1890,657,Means and Ends of Education,"Spalding, John Lancaster",en,social
36949,1887,657,Wild Life in a Southern County,"Jefferies, Richard",en,sci
41435,1917,657,British Secret Service During the Great War,"Everitt, Nicholas",en,hist
43320,1897,657,The Wonder Book of Volcanoes and Earthquakes,"Houston, Edwin J. (Edwin James)",en,sci
43442,1886,657,The Golden Butterfly,"Besant, Walter",en,lit
44188,1920,657,Boys' second book of inventions,"Baker, Ray Stannard",en,sci
44665,1905,657,Things a Boy Should Know About Electricity Second Edition,"St. John, Thomas M. (Thomas Matthew)",en,sci
46122,1935,657,The Story of the Pullman Car,"Husband, Joseph",en,sci
51757,1888,657,Samuel Pepys and the World He Lived In,"Wheatley, Henry B. (Henry Benjamin)",en,hist
51821,1808,657,"Hogarth's Works, with life and anecdotal descriptions of his pictures. Volume 1 (of 3)","Ireland, John",en,arts
54079,1897,657,"Sinners and Saints A Tour Across the States and Round Them, with Three Months Among the Mormons","Robinson, Phil",en,hist
56502,1780,657,"Travels to Discover the Source of the Nile, Volume 4 (of 5) In the years 1768, 1769, 1770, 1771, 1772 and 1773","Bruce, James",en,hist
56889,1947,657,The Blue Star,"Pratt, Fletcher",en,lit
59317,1935,657,Tactics and duties for trench fighting,"Solbert, Oscar N.",en,hist
59743,1753,657,"The works of the Rev. John Wesley, Vol. 01 (of 32)","Wesley, John",en,phil
59956,1866,657,Gods and Heroes,"Schmidt, Ferdinand",en,lit
6051,1906,657,Stella Fregelius: A Tale of Three Destinies,"Haggard, H. Rider (Henry Rider)",en,lit
67267,1641,657,Thomas Heywood,"Heywood, Thomas",en,lit
71623,1883,657,Jules Bastien-Lepage and his art : $b a memoir,"Theuriet, André",en,arts
72882,1910,657,"The face of China : $b Travels in east, north, central and western China","Kemp, E. G. (Emily Georgiana)",en,hist
73906,1638,657,"The English works of Thomas Hobbes of Malmesbury, Volume 02 (of 11)","Hobbes, Thomas",en,phil
74667,1879,657,"History of the big bonanza : $b an authentic account of the discovery, history, and working of the world-renowned Comsto","De Quille, Dan",en,sci
79202,1938,657,Alley ways,"Hull, Helen R. (Helen Rose)",en,lit
8884,1817,657,Travels in Syria and the Holy Land,"Burckhardt, John Lewis",en,hist
10458,1871,656,"Three short works The Dance of Death, the Legend of Saint Julian the Hospitaller, a Simple Soul.","Flaubert, Gustave",en,lit
10818,1895,656,Sport and Work on the Nepaul Frontier Twelve Years Sporting Reminiscences of an Indigo Planter,"Inglis, James",en,sci
1144,1893,656,In the Cage,"James, Henry",en,lit
11948,1616,656,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation - Volume 10 Asia, Part III","Hakluyt, Richard",en,hist
12658,1892,656,Shapes of Clay,"Bierce, Ambrose",en,lit
14423,1805,656,A General History and Collection of Voyages and Travels - Volume 12 Arranged in Systematic Order: Forming a Complete His,"Kerr, Robert",en,hist
19255,1895,656,Deeds that Won the Empire Historic Battle Scenes,"Fitchett, W. H. (William Henry)",en,hist
20233,1854,656,"Modern Atheism under its forms of Pantheism, Materialism, Secularism, Development, and Natural Laws","Buchanan, James",en,phil
22603,1884,656,Rational Horse-Shoeing,"Russell, John E. (John Edwards)",en,sci
22916,1873,656,"Left at home : $b or, The heart's resting place","Code, Mary L. (Mary Louisa)",en,lit
23991,1909,656,"Mission Furniture: How to Make It, Part 2","Windsor, H. H. (Henry Haven)",en,sci
24680,1880,656,The martyr of the catacombs : $b a tale of ancient Rome,"De Mille, James",en,phil
2473,1920,656,Mary-'Gusta,"Lincoln, Joseph Crosby",en,lit
29431,1925,656,The Project Gutenberg Works of Rafael Sabatini: An Index,"Sabatini, Rafael",en,lit
29777,1622,656,The Identification of the Writer of the Anonymous Letter to Lord Monteagle in 1605,"Monteagle, William Parker, Baron",en,hist
31471,1917,656,The Girl in the Mirror,"Jordan, Elizabeth Garver",en,lit
3620,1859,656,Geological Observations on South America,"Darwin, Charles",en,sci
38802,1883,656,"The Works of Robert G. Ingersoll, Vol. 02 (of 12) Dresden Edition - Lectures","Ingersoll, Robert Green",en,phil
40022,1826,656,"The History of Chivalry; Or, Knighthood and Its Times, Volume 2 (of 2)","Mills, Charles",en,hist
40031,1851,656,"Nooks and Corners of English Life, Past and Present","Timbs, John",en,hist
41862,1902,656,The Spirit of America,"Van Dyke, Henry",en,hist
42176,1921,656,Long Will,"Converse, Florence",en,lit
43847,1906,656,"The Expositor's Bible: The Book of the Twelve Prophets, Vol. 1 Commonly Called the Minor","Smith, George Adam",en,phil
43975,1928,656,The Lost Cabin Mine,"Niven, Frederick",en,lit
45165,1843,656,"Peter Parley's Own Story From the Personal Narrative of the Late Samuel G. Goodrich, (""Peter Parley"")","Goodrich, Samuel G. (Samuel Griswold)",en,lit
463,1900,656,The Red Badge of Courage: An Episode of the American Civil War,"Crane, Stephen",en,lit
48470,1894,656,The Story of Joan of Arc,"Lang, Andrew",en,hist
49274,1896,656,A Guide to the Exhibition of English Medals,"Grueber, Herbert A. (Herbert Appold)",en,hist
5124,1873,656,"Henrietta's Wish; Or, Domineering","Yonge, Charlotte M. (Charlotte Mary)",en,lit
51900,1906,656,Biography of Percival Lowell,"Lowell, A. Lawrence (Abbott Lawrence)",en,sci
53097,1905,656,The Murder of Delicia,"Corelli, Marie",en,lit
53523,1843,656,"Chronique de 1831 à 1862, Tome 4 (de 4)","Dino, Dorothée, duchesse de",fr,hist
62541,1933,656,Latin America: Its Rise and Progress,"García Calderón, Francisco",en,hist
62712,1902,656,A Gentleman,"Egan, Maurice Francis",en,phil
65232,1923,656,The Shadow-Eater,"De Casseres, Benjamin",en,lit
6793,1805,656,"The Bride of Messina, and On the Use of the Chorus in Tragedy","Schiller, Friedrich",en,lit
71463,1868,656,Hanky Panky : $b A book of conjuring tricks,"Frikell, Wiljalba",en,hist
7172,1878,656,"Early Plays - Catiline, the Warrior's Barrow, Olaf Liljekrans","Ibsen, Henrik",en,lit
7278,1866,656,Horace,"Martin, Theodore, Sir",en,lit
7949,1925,656,The Historical Nights' Entertainment: Second Series,"Sabatini, Rafael",en,lit
9190,1912,656,The Greater Inclination,"Wharton, Edith",en,lit
12068,1885,655,"Camp-Fire and Cotton-Field: Southern Adventure in Time of War. Life with the Union Armies, and Residence on a Louisiana ","Knox, Thomas Wallace",en,hist
13475,1819,655,"Œuvres de Napoléon Bonaparte, Tome V.","Napoleon I, Emperor of the French",fr,hist
15306,1921,655,The Mirrors of Downing Street Some Political Reflections by a Gentleman with a Duster,"Begbie, Harold",en,hist
1573,1882,655,"Frank's Campaign; Or, The Farm and the Camp","Alger, Horatio, Jr.",en,lit
16018,1844,655,"The Black Prophet: A Tale Of Irish Famine Traits And Stories Of The Irish Peasantry, The Works of William Carleton, Volu","Carleton, William",en,lit
1740,1921,655,The Flying U's Last Stand,"Bower, B. M.",en,lit
18487,1927,655,Food Remedies: Facts About Foods And Their Medicinal Uses,"Daniel, Florence",en,sci
28010,1929,655,"Bacon's Rebellion, 1676","Wertenbaker, Thomas Jefferson",en,hist
3016,1910,655,What Diantha Did,"Gilman, Charlotte Perkins",en,lit
32109,1827,655,"Tales of the Caravan, Inn, and Palace","Hauff, Wilhelm",en,lit
32708,1875,655,The Golden Age in Transylvania,"Jókai, Mór",en,lit
33074,1880,655,"The Pig: Breeding, Rearing, and Marketing","Spencer, Sanders",en,sci
34000,1865,655,Rachel Ray,"Trollope, Anthony",en,lit
34198,1914,655,The will to doubt : $b An essay in philosophy for the general thinker,"Lloyd, Alfred H. (Alfred Henry)",en,phil
38078,1876,655,Siam : The Land of the White Elephant as It Was and Is,"Bacon, George B. (George Blagden)",en,hist
38129,1941,655,Armenian legends and festivals,"Boettiger, Louis A. (Louis Angelo)",en,hist
38829,1888,655,Garden-Craft Old and New,"Sedding, John Dando",en,sci
38845,1907,655,Stories of the Scottish Border,"Platt, William",en,hist
3909,1762,655,The Confessions of Jean Jacques Rousseau - Volume 09,"Rousseau, Jean-Jacques",en,lit
39364,1933,655,Rich Relatives,"MacKenzie, Compton",en,lit
39936,1916,655,Meg's Friend: A Story for Girls,"Corkran, Alice",en,lit
40607,1922,655,Excuse Me!,"Hughes, Rupert",en,lit
42657,1884,655,Gleanings among the Sheaves,"Spurgeon, C. H. (Charles Haddon)",en,phil
